Datetime,Tweet Id,RetweetCount,Likes,Replies,Text,language,Username,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2022-10-04 08:12:24+00:00,1577210009766660096,1,1,5,@UcheOkoyep Show me the video of this village nowðŸ¤£ðŸ¤£ I just left the village 7 months ago and it's still the same thing. He's a social media Governor without solution to problems. Think critically before you choose your candidate,en,Jenty_Of_Africa,,,,,,,,,,,,,,,,,
2022-10-03 15:35:15+00:00,1576959072162569984,0,2,0,ðŸ‡ºðŸ‡¬ is in dialogue with all our leaders of East Africa @jumuiya as a  community to unite and solve our problems of Social-economic transformation (one big  market ) https://t.co/wdjpF9rRNS,en,KashongiB,,,,,,,,,,,,,,,,,
2022-10-03 12:00:06+00:00,1576904927661920000,0,0,1,"@StFranc30077093 @adorientem @law_love_life @cwebbonline To blame the problem on too many kids and not the obvious economic and social conditions in Africa is missing the problem. 

Thereâ€™s wealthy families that have plenty of kids and they donâ€™t become poor after 10 kids (because of the good economic conditions; not amount of kids)",en,__john_gotti___,,,,,,,,,,,,,,,,,
2022-10-03 06:58:01+00:00,1576828903506990080,5,2,1,@ErikThurman Fascism never went away  and the problem always has been that many people acted like it did. After WW2 the Fascism moved to another stage Neo fascism;apart from  Europe especially Latin America; Asia &amp; South Africa.  This movement emerged not because social/ economic problems but,en,Carol_B_Rodz,,,,,,,,,,,,,,,,,
2022-10-01 22:27:22+00:00,1576338005769740032,0,3,11,"@kwabena22821770 Social interventions please.
Hospitals Nana is number 1
Roads second to none 
Digitization the best 
The problem is the falling of the cedi.",en,leaderof_Africa,,,,,,,,,,,,,,,,,
2022-10-01 17:12:47+00:00,1576258838868720128,0,0,0,Top story: @AfricanMoeskont: '#doggy only in South Africa can people be unemployed &amp; not have stable electricity since 2006 but sex positions r trending on social media. If only ur private parts could fuck our problems â€¦ https://t.co/lbI7IEgoKU; see more https://t.co/eiYM3SsUXX,en,imaginetsa,,,,,,,,,,,,,,,,,
2022-10-01 08:09:23+00:00,1576122087906840064,1,1,1,@ReutersAfrica We are tired of coup detats in Africa and West Africa is setting  bad precedence. African Union and international community should condem this behaviour and impose severe sanctions against juntas. Africa's social; political and economic problems can't solved by power mongers.,en,pius_mponzi,,,,,,,,,,,,,,,,,
2022-10-01 07:08:43+00:00,1576106822909710080,7,13,2,"focused on social issues of the country in a rather funny way.

His songs include 'Ube Nwanne'; 'Because of English'; African style. His album; 'Respect Africa' brought him to Limelight as he used these songs to ridicule problems in the society. He is also known for his dance https://t.co/56BkYeKHRd",en,VoiceOfTheEast,,,,,,,,,,,,,,,,,
2022-10-01 04:30:19+00:00,1576066957392019968,0,1,0,#doggy only in South Africa can people be unemployed &amp, not have stable electricity since 2006 but sex positions r trending on social media. If only ur private parts could fuck our problems away or at least fix them. However they seems 2 cause more problems making us pay 4 grants https://t.co/rtb1tblnvD,en,AfricanMoeskont,,,,,,,,,,,,,,,,
2022-09-30 19:46:38+00:00,1575935169533730048,0,5,0,@KennedyWandera_ When most people leave their countries to gather in one country it creates a lot of problems. Look at our SA now it's a complete mess because of foreigners. Africa is not ready for this idea because most states are facing political; social; and economic instability.,en,Rodz2011,,,,,,,,,,,,,,,,,
2022-09-30 16:16:14+00:00,1575882220996150016,14,115,47,From social media; what I have leant  s the main problem confronting South Africa today is the arrogance of the DA. Other than that; it's all great.ðŸ‘,en,DirkdeVos,,,,,,,,,,,,,,,,,
2022-09-30 10:21:49+00:00,1575793030262500096,0,0,0,There are some people in Africa who create fictitous profiles in facebook or in others media social with the names of others Ãªople.Their aims is to spoil the names of those people and Want to create them problems anywhere with this kind of matter,en,abdelmoumineaan,,,,,,,,,,,,,,,,,
2022-09-30 01:53:15+00:00,1575665044401959936,1,4,1,3/ We are thrilled to partner with an organization that is dedicated to empowering youth; communities; and problem solvers to build solutions that drive long-term positive social; economic and environmental change in Africa.,en,circle,,,,,,,,,,,,,,,,,
2022-09-29 12:15:50+00:00,1575459335940999936,0,1,1,"This group is made up of the geniuses of our time; exceptional solutionists; activists; social innovators and techies who are disrupting the state quo with innovations that are solving climate problems at the community level.
#ClimateStoryLab2022 
#ClimateStoryLabAfrica https://t.co/MfriLRfzPr",en,CSL_Africa,,,,,,,,,,,,,,,,,
2022-09-29 11:25:26+00:00,1575446652042800128,0,0,1,"Remember that the session is made up of social innovators and techies disrupting the state quo with innovations that are solving climate problems in Africa 

#ClimateStoryLab2022",en,_vickie_M,,,,,,,,,,,,,,,,,
2022-09-29 10:39:27+00:00,1575435077114289920,0,0,0,"Remember that the session is made up of social innovators and techies disrupting the state quo with innovations that are solving climate problems in Africa 

#ClimateStoryLab2022 https://t.co/F3ccBgnUHI",en,_vickie_M,,,,,,,,,,,,,,,,,
2022-09-29 10:07:21+00:00,1575427001179140096,0,0,0,"Remember that the session is made up of social innovators and techies disrupting the state quo with innovations that are solving climate problems in Africa 

#ClimateStoryLab2022 https://t.co/NzS7QwA031",en,_vickie_M,,,,,,,,,,,,,,,,,
2022-09-29 10:05:35+00:00,1575426553575529984,0,0,0,"Remember that the session is made up of social innovators and techies disrupting the state quo with innovations that are solving climate problems in Africa 

#ClimateStoryLab2022 https://t.co/EZ7RGwiVsq",en,fidel_Ke,,,,,,,,,,,,,,,,,
2022-09-29 09:22:14+00:00,1575415646850099968,0,0,0,"Since there hasn't been much progress on the Sustainable Development Goals (#SDGs) around the #world; #people in the #private and #social #sectors have been looking for ways to solve the problem in #Africa.
https://t.co/liA6RBSgVU",en,knowesgofficial,,,,,,,,,,,,,,,,,
2022-09-29 04:22:08+00:00,1575340123574650112,0,0,0,"Do you believe Musa Khawula is sorry won't again harrass and destroy people's career and spreading their personal lifes; problems and issues on social media. â˜®ï¸&amp;â¤ï¸ â¬‡ï¸ 

Candice / #doggy / Pitbull / Rest In Peace / Come to South Africa / #SkeemSaam",en,BlackStoneDNA1,,,,,,,,,,,,,,,,,
2022-09-28 10:44:15+00:00,1575073900022860032,0,0,0,About 70 people are murdered daily across South Africa.The carnage &amp;  genocide cut across all races; social class; occupation; profession;etc.High murder rates is found in poor black communities/slums. @MYANC run @SAPoliceService &amp; @GovernmentZA is the problem. #NordStream2 #ANC,en,MahlatjiMm,,,,,,,,,,,,,,,,,
2022-09-28 09:37:05+00:00,1575056995744640000,7,19,0,"Join us on @ifm923lagos with @koladedominate at 3:30pm as we share our social impact story of how we are proffering solution to Africa's problem.

#actionwithafrica #enactusng #weallwin https://t.co/1srlmTOeDr",en,enactus_abu,,,,,,,,,,,,,,,,,
2022-09-28 07:35:30+00:00,1575026397860369920,0,0,0,@Edmmusyoka1 @Africa_Archives @Kevin_teya Poverty comes from illiteracy and ignorance. Those who encourage these social evils are the cause of the African problem-â€œpovertyâ€. Thus the wealthy is able; most of the time; to buy himself or herself favorable justice.,en,WAKEKyei1,,,,,,,,,,,,,,,,,
2022-09-28 05:54:28+00:00,1575000970014380032,40,843,27,@AlaskaTzarpolls @StarBarduous I like how blaming africaâ€™s problems on its borders implies multi-ethnic societies are inherently unstable and low social trust,en,mozpilled,,,,,,,,,,,,,,,,,
2022-09-27 21:29:58+00:00,1574874010109740032,0,0,0,@PhumlaniMMajozi Problem in South Africa is that the majority doesnâ€™t even know their dadâ€™s; a complete broken society; social and values start at home; unfortunately the foundation to a decent start in life doesnâ€™t exist!,en,jacques31011980,,,,,,,,,,,,,,,,,
2022-09-27 18:54:55+00:00,1574834990105459968,0,1,0,"as we share our social impact stories of how we are proffering solution to Africa's problem.

#actionwithafrica #enactusng #weallwin",en,EnactusNigeria,,,,,,,,,,,,,,,,,
2022-09-27 18:01:24+00:00,1574821521851310080,1,7,0,"The fear of poverty is the greatest problem in Africa; especially in Nigeria. 

How could civil servants or politicians loot taxpayers' money; to the extent that they looted beyond their belles and other social needs?",en,zikallah,,,,,,,,,,,,,,,,,
2022-09-27 13:15:53+00:00,1574749669447680000,4,12,0,"Our female students recently participated in a focus group discussion with representatives from the Africa's Voices Foundation about how to improve their self-esteem and be innovative in solving social problems
@WeAreCohere_Org
@africas_voices
Visit us at https://t.co/bNXYckqNhP https://t.co/nAkYzfLEuu",en,SolidarityInit1,,,,,,,,,,,,,,,,,
2022-09-27 10:04:10+00:00,1574701422268280064,1,3,0,"@LibDrew @JMBecologist eg. Monbiot IS lobbying for it to displace pastoralism (efficient food &amp; key in social/cultural lives of many). He's ""rewilding's"" best known GB advocate. Also a problem in the name; it sets up a false and dangerous separation between people and ""nature"" (like ""wild Africa"").",en,StephenCorrySvl,,,,,,,,,,,,,,,,,
2022-09-26 12:46:11+00:00,1574379807273619968,4,4,0,ðŸš¨ðŸš¨new podcast episodes just dropped on https://t.co/fIV4ge7ozy 1âƒ£ ðŸŽ™ï¸Does Africa have an image problem? from @_TRUEAfrica @mokymakura @africanofilter 2âƒ£ ðŸŽ™ï¸The Significance of Social Entrepreneurship and Social Dev in Driving Africaâ€™s New Era; from @TerserAdamu @ProfTalEdgars,en,WazoPlus,,,,,,,,,,,,,,,,,
2022-09-26 04:08:07+00:00,1574249433289449984,0,0,0,"""Dr Abdennasser Naji [...] 'In Morocco and across North Africa countries; plagiarism is more than a scientific problem [â€¦] Itâ€™s a cultural problem generated by social corruption and an inefficient educational system'.""",en,Pedro_Villegas_,,,,,,,,,,,,,,,,,
2022-09-25 11:47:46+00:00,1574002719311930112,0,0,0,"The problem with South Africa is that there are not enough men.

To many ""men"" prioritising street life over their families and children.
Or  men making new families and discarding children form previous relationships.

That's another big social problem we have.",en,Thulisa_G,,,,,,,,,,,,,,,,,
2022-09-24 10:46:51+00:00,1573625000996770048,0,0,0,@ObangMetho African problem is elites talking BS at every opportunity to get noticed but with zero offer to society's challenges. social media has created talkers; not doers; that is Africa's true problem. The only thing modern African elites do is get a career out of talking.,en,Licensed2Thril,,,,,,,,,,,,,,,,,
2022-09-23 17:37:41+00:00,1573366004687689984,1,4,1,he highlights the challenges in conducting research in Africa; including lack of funding; but also the many social problems #ABRIR_psy2022,en,nataliadutrapsy,,,,,,,,,,,,,,,,,
2022-09-23 16:58:09+00:00,1573356055270119936,0,3,0,"Problem is the people peddling this ""You'll never witness such in Africa"" are actually part of the social Problem",en,Felix_Manyindo,,,,,,,,,,,,,,,,,
2022-09-23 15:26:06+00:00,1573332888929860096,0,0,0,@ZimEye It's only because now people they put it on spot light if non South African is killed the story is going viral on social media  but all over South Africa if u are a suspect and the police are not closer u are gone either citizen or not mob justice is their way to solve problems,en,SirLionfros,,,,,,,,,,,,,,,,,
2022-09-23 14:39:05+00:00,1573321054763760128,0,0,0,"@Dedza16 @cdesetfree As long we put our resources in productive sectors our economy grows ; more people are employed and  social security net will get to a point where everyone is covered.
Our biggest problem in Africa we spend time talking politics than economics",en,trevorgumbo,,,,,,,,,,,,,,,,,
2022-09-23 13:00:24+00:00,1573296223041129984,0,1,1,Missionaries in Africa often required converted men to abandon all but one of their wives; leaving the other women and children without the support of a husband â€“ thus creating immense social and economic problems. 32/,en,WomanToday2,,,,,,,,,,,,,,,,,
2022-09-23 12:47:23+00:00,1573292947109720064,4,3,0,President Museveni  said the main problem of Africa is  social backwardness where people are still using muscle power for the hoe and  carry children on their back  among others. https://t.co/GijPsBpnrO,en,FrancoisLubega,,,,,,,,,,,,,,,,,
2022-09-23 07:00:04+00:00,1573205539886070016,0,1,0,"Road rage has become a social problem not only in South Africa but across the globe. There are a few things you can do to keep your temper in check while on the road. Read more on our blog: https://t.co/RBCwY30Q5E
#RoadRage #PreventRoadRage #CourteousDriving #StaySafe https://t.co/kyfSxtv6jA",en,Afri_IndBrokers,,,,,,,,,,,,,,,,,
2022-09-22 10:46:51+00:00,1572900224263399936,0,1,0,"Free your mind!
Free our minds!

The root cause of problems in Zimbabwe/Africa is the social structure; our minds are entrapped in cocooned mental slavery; resulting from colonialism; neo-colonialism; tyrannical rulership and political despondency.

Let's find freedom today!",en,CcChingwe,,,,,,,,,,,,,,,,,
2022-09-22 08:45:07+00:00,1572869592044770048,0,0,1,Today; we will be taking a deep dive and we want you to share the most amazing experience you had as a Changemaker or Social Innovator solving pressing problems in Africa.,en,IdeationHubA,,,,,,,,,,,,,,,,,
